edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.0980883538722992,0.08209791034460068,0.08492445200681686,0.0,TN
1,0,2,0.0977863222360611,0.13984015583992004,0.08616118133068085,0.0,TN
2,0,3,0.10002654790878296,0.09808332473039627,0.07026417553424835,0.0,TN
3,0,4,0.09783345460891724,0.21177932620048523,0.09326543658971786,0.0,TN
4,0,5,0.09405126422643661,0.0687597468495369,0.07434631884098053,0.0,TN
5,0,6,0.08681637048721313,0.13884499669075012,0.07686606794595718,0.0,TN
6,0,7,0.08105748891830444,0.028790662065148354,0.07094568014144897,0.0,TN
7,0,8,0.07542943209409714,0.013730980455875397,0.07132963836193085,0.0,TN
8,0,38,0.09884611517190933,0.2621210217475891,0.08294673264026642,0.0,TN
9,0,40,0.09090109914541245,0.015667611733078957,0.0739533007144928,0.0,TN
10,1,0,0.0980883538722992,0.08209791034460068,0.08492445200681686,0.0,TN
11,1,2,0.10020306706428528,0.1105099618434906,0.7978402972221375,1.0,TP
12,1,3,0.10073471069335938,0.09476005285978317,0.14657831192016602,0.0,TN
13,1,4,0.09861120581626892,0.13849079608917236,0.07645135372877121,0.0,TN
14,1,5,0.09612394869327545,0.07109805941581726,0.07334310561418533,0.0,TN
15,1,6,0.08713246136903763,0.08452685177326202,0.07404085993766785,0.0,TN
16,1,7,0.08123104274272919,0.016897279769182205,0.06863157451152802,0.0,TN
17,1,8,0.07634060084819794,0.02176205813884735,0.06844642013311386,0.0,TN
18,1,38,0.10026167333126068,0.282858282327652,0.7358295321464539,0.0,FP
19,1,40,0.09242736548185349,0.07711895555257797,0.09501597285270691,0.0,TN
20,2,0,0.0977863222360611,0.13984015583992004,0.08616118133068085,0.0,TN
21,2,1,0.10020306706428528,0.1105099618434906,0.7978402972221375,1.0,TP
22,2,3,0.1003538966178894,0.08992291986942291,0.08602643758058548,0.0,TN
23,2,4,0.09846028685569763,0.21310614049434662,0.0799727588891983,0.0,TN
24,2,5,0.09526555240154266,0.07461094856262207,0.07280145585536957,0.0,TN
25,2,6,0.08632393181324005,0.09879328310489655,0.08130036294460297,0.0,TN
26,2,7,0.0807490348815918,0.02841309830546379,0.07250455021858215,0.0,TN
27,2,8,0.0755774974822998,0.020293554291129112,0.07407645881175995,0.0,TN
28,2,38,0.10041902959346771,0.16446109116077423,0.8202226758003235,1.0,TP
29,2,40,0.09175931662321091,0.06735271215438843,0.08467371761798859,0.0,TN
30,3,0,0.10002654790878296,0.09808332473039627,0.07026417553424835,0.0,TN
31,3,1,0.10073471069335938,0.09476005285978317,0.14657831192016602,0.0,TN
32,3,2,0.1003538966178894,0.08992291986942291,0.08602643758058548,0.0,TN
33,3,4,0.1013234406709671,0.05301280319690704,0.8695053458213806,1.0,TP
34,3,5,0.09768004715442657,0.030515650287270546,0.4093466103076935,0.0,TN
35,3,6,0.08888083696365356,0.09479712694883347,0.0812574028968811,0.0,TN
36,3,7,0.08227084577083588,0.012406334280967712,0.07165923714637756,0.0,TN
37,3,8,0.07676368206739426,0.00918220542371273,0.06546434760093689,0.0,TN
38,3,38,0.10054291784763336,0.1573830246925354,0.06938911974430084,0.0,TN
39,3,40,0.09436891227960587,0.014356213621795177,0.14069914817810059,0.0,TN
40,4,0,0.09783345460891724,0.21177932620048523,0.09326543658971786,0.0,TN
41,4,1,0.09861120581626892,0.13849079608917236,0.07645135372877121,0.0,TN
42,4,2,0.09846028685569763,0.21310614049434662,0.0799727588891983,0.0,TN
43,4,3,0.1013234406709671,0.05301280319690704,0.8695053458213806,1.0,TP
44,4,5,0.09594190120697021,0.17885690927505493,0.11348757892847061,0.0,TN
45,4,6,0.087535560131073,0.3387291729450226,0.0776558518409729,0.0,TN
46,4,7,0.08033570647239685,0.06966665387153625,0.0820426493883133,0.0,TN
47,4,8,0.07600061595439911,0.061483800411224365,0.07178337872028351,0.0,TN
48,4,38,0.09884245693683624,0.2825039029121399,0.07773865014314651,0.0,TN
49,4,40,0.09187670052051544,0.07748371362686157,0.07795454561710358,0.0,TN
50,5,0,0.09405126422643661,0.0687597468495369,0.07434631884098053,0.0,TN
51,5,1,0.09612394869327545,0.07109805941581726,0.07334310561418533,0.0,TN
52,5,2,0.09526555240154266,0.07461094856262207,0.07280145585536957,0.0,TN
53,5,3,0.09768004715442657,0.030515650287270546,0.4093466103076935,0.0,TN
54,5,4,0.09594190120697021,0.17885690927505493,0.11348757892847061,0.0,TN
55,5,6,0.08456672728061676,0.05053824931383133,0.8294786214828491,1.0,TP
56,5,7,0.07763437926769257,0.012845267541706562,0.49867329001426697,0.0,TN
57,5,8,0.07246559858322144,0.012093951925635338,0.06861253082752228,0.0,TN
58,5,38,0.09489019960165024,0.11836043000221252,0.069582000374794,0.0,TN
59,5,39,0.08231174945831299,0.01359635777771473,0.06233697384595871,0.0,TN
60,5,40,0.08892637491226196,0.007828815840184689,0.08397581428289413,0.0,TN
61,6,0,0.08681637048721313,0.13884499669075012,0.07686606794595718,0.0,TN
62,6,1,0.08713246136903763,0.08452685177326202,0.07404085993766785,0.0,TN
63,6,2,0.08632393181324005,0.09879328310489655,0.08130036294460297,0.0,TN
64,6,3,0.08888083696365356,0.09479712694883347,0.0812574028968811,0.0,TN
65,6,4,0.087535560131073,0.3387291729450226,0.0776558518409729,0.0,TN
66,6,5,0.08456672728061676,0.05053824931383133,0.8294786214828491,1.0,TP
67,6,7,0.06975802034139633,0.007338992320001125,0.8222078680992126,0.0,FP
68,6,8,0.0646180808544159,0.045668210834264755,0.07927908003330231,0.0,TN
69,6,10,0.08374524861574173,0.25787484645843506,0.07110831141471863,0.0,TN
70,6,14,0.07156386971473694,0.04215172678232193,0.07002925127744675,0.0,TN
71,6,38,0.08707515150308609,0.13697564601898193,0.07636699080467224,0.0,TN
72,6,39,0.07450813055038452,0.05549509450793266,0.07527711242437363,0.0,TN
73,6,40,0.08039947599172592,0.0462200790643692,0.0800156444311142,0.0,TN
74,7,0,0.08105748891830444,0.028790662065148354,0.07094568014144897,0.0,TN
75,7,1,0.08123104274272919,0.016897279769182205,0.06863157451152802,0.0,TN
76,7,2,0.0807490348815918,0.02841309830546379,0.07250455021858215,0.0,TN
77,7,3,0.08227084577083588,0.012406334280967712,0.07165923714637756,0.0,TN
78,7,4,0.08033570647239685,0.06966665387153625,0.0820426493883133,0.0,TN
79,7,5,0.07763437926769257,0.012845267541706562,0.49867329001426697,0.0,TN
80,7,6,0.06975802034139633,0.007338992320001125,0.8222078680992126,0.0,FP
81,7,8,0.05832648277282715,0.0032245642505586147,0.6670042276382446,1.0,FN
82,7,9,0.080923892557621,0.21464194357395172,0.07927873730659485,0.0,TN
83,7,10,0.07825082540512085,0.03482908383011818,0.6837760210037231,0.0,FP
84,7,11,0.08119745552539825,0.10340449213981628,0.07798364758491516,0.0,TN
85,7,13,0.08189138770103455,0.0061551304534077644,0.061259858310222626,0.0,TN
86,7,14,0.06551874428987503,0.004675263073295355,0.15228161215782166,0.0,TN
87,7,38,0.08115063607692719,0.04600982740521431,0.06779114902019501,0.0,TN
88,7,39,0.06814761459827423,0.007315292488783598,0.11631950736045837,0.0,TN
