edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.05778448283672333,0.046977363526821136,0.895523190498352,1.0,TP
1,0,2,0.060148295015096664,0.002953131217509508,0.07082854211330414,0.0,TN
2,0,3,0.05356358736753464,0.003041368443518877,0.0692957267165184,0.0,TN
3,0,40,0.05308736860752106,0.012998645193874836,0.11718542873859406,0.0,TN
4,0,41,0.09672337770462036,0.04250914976000786,0.08667173981666565,0.0,TN
5,0,42,0.0943530946969986,0.045413799583911896,0.08529435098171234,0.0,TN
6,0,43,0.09240815043449402,0.04629497975111008,0.08536496013402939,0.0,TN
7,0,44,0.07871218025684357,0.03205976262688637,0.08346576988697052,0.0,TN
8,0,45,0.0517793670296669,0.003944365307688713,0.0934523344039917,0.0,TN
9,0,47,0.08220332115888596,0.30310875177383423,0.08837029337882996,0.0,TN
10,1,0,0.05778448283672333,0.046977363526821136,0.895523190498352,1.0,TP
11,1,2,0.055273327976465225,0.0025036258157342672,0.06568360328674316,0.0,TN
12,1,3,0.049023039638996124,0.0030438476242125034,0.05949458107352257,0.0,TN
13,1,40,0.04890814423561096,0.004468046128749847,0.40967050194740295,0.0,TN
14,1,41,0.08653832972049713,0.026422766968607903,0.08121874183416367,0.0,TN
15,1,42,0.08428595960140228,0.02692091464996338,0.07683473825454712,0.0,TN
16,1,43,0.0823436826467514,0.027442265301942825,0.0773187205195427,0.0,TN
17,1,44,0.07048147171735764,0.016182947903871536,0.07216361910104752,0.0,TN
18,1,45,0.0475032776594162,0.003542972495779395,0.2569137513637543,0.0,TN
19,1,46,0.08685736358165741,0.0656546801328659,0.19170257449150085,0.0,TN
20,1,47,0.07453390955924988,0.3458723723888397,0.81489098072052,1.0,TP
21,2,0,0.060148295015096664,0.002953131217509508,0.07082854211330414,0.0,TN
22,2,1,0.055273327976465225,0.0025036258157342672,0.06568360328674316,0.0,TN
23,2,3,0.050627656280994415,0.017362277954816818,0.8056615591049194,1.0,TP
24,2,40,0.049499619752168655,0.0011479652021080256,0.07271751016378403,0.0,TN
25,2,41,0.08768316358327866,0.06668209284543991,0.08410921692848206,0.0,TN
26,2,42,0.08529648929834366,0.07787209749221802,0.07642713189125061,0.0,TN
27,2,43,0.08326439559459686,0.08086670190095901,0.07852455973625183,0.0,TN
