edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.09802263975143433,0.08438628166913986,0.09352162480354309,0.0,TN
1,0,2,0.09726868569850922,0.06225774437189102,0.08328820765018463,0.0,TN
2,0,3,0.09867742657661438,0.10658308118581772,0.07449460029602051,0.0,TN
3,0,4,0.09790346026420593,0.06469756364822388,0.08414814621210098,0.0,TN
4,0,5,0.09327377378940582,0.1861066222190857,0.0729600340127945,0.0,TN
5,0,6,0.08578026294708252,0.16304068267345428,0.0742381140589714,0.0,TN
6,0,7,0.08084472268819809,0.18339002132415771,0.0726698637008667,0.0,TN
7,0,8,0.07556658983230591,0.5727198719978333,0.0694059208035469,0.0,TN
8,0,38,0.09750306606292725,0.056172288954257965,0.07796306908130646,0.0,TN
9,0,40,0.09196697175502777,0.2930258810520172,0.07773028314113617,0.0,TN
10,1,0,0.09802263975143433,0.08438628166913986,0.09352162480354309,0.0,TN
11,1,2,0.10017469525337219,0.005241593345999718,0.8159406185150146,1.0,TP
12,1,3,0.10004162788391113,0.008593523874878883,0.10731828212738037,0.0,TN
13,1,4,0.09881606698036194,0.04855750873684883,0.09266737103462219,0.0,TN
14,1,5,0.0954979807138443,0.015040521509945393,0.07068862020969391,0.0,TN
15,1,6,0.08711789548397064,0.06316664069890976,0.07906675338745117,0.0,TN
16,1,7,0.08200358599424362,0.048462457954883575,0.07092005759477615,0.0,TN
17,1,8,0.07692640274763107,0.3002898097038269,0.06826454401016235,0.0,TN
18,1,38,0.10061367601156235,0.004494852852076292,0.7266086339950562,0.0,FP
19,1,40,0.09360159933567047,0.04503520578145981,0.10239359736442566,0.0,TN
20,2,0,0.09726868569850922,0.06225774437189102,0.08328820765018463,0.0,TN
21,2,1,0.10017469525337219,0.005241593345999718,0.8159406185150146,1.0,TP
22,2,3,0.09952832758426666,0.026562107726931572,0.0791826918721199,0.0,TN
23,2,4,0.0983572006225586,0.09227084368467331,0.07821144908666611,0.0,TN
24,2,5,0.09431283921003342,0.055279240012168884,0.0702454149723053,0.0,TN
25,2,6,0.08636711537837982,0.1356011927127838,0.07520826160907745,0.0,TN
26,2,7,0.08110104501247406,0.09160543978214264,0.07003798335790634,0.0,TN
27,2,8,0.07604469358921051,0.4008888602256775,0.06991066038608551,0.0,TN
28,2,38,0.0991605743765831,0.002945338375866413,0.8451118469238281,1.0,TP
29,2,40,0.09281603991985321,0.028586173430085182,0.08505653589963913,0.0,TN
30,3,0,0.09867742657661438,0.10658308118581772,0.07449460029602051,0.0,TN
31,3,1,0.10004162788391113,0.008593523874878883,0.10731828212738037,0.0,TN
32,3,2,0.09952832758426666,0.026562107726931572,0.0791826918721199,0.0,TN
33,3,4,0.0992288589477539,0.012312529608607292,0.8607842922210693,1.0,TP
34,3,5,0.09691932052373886,0.003937598317861557,0.4436665177345276,0.0,TN
35,3,6,0.08786322176456451,0.02685757912695408,0.07481536269187927,0.0,TN
36,3,7,0.08277947455644608,0.021144162863492966,0.0764412134885788,0.0,TN
37,3,8,0.07757312059402466,0.25758811831474304,0.06497035920619965,0.0,TN
38,3,38,0.0997762680053711,0.016194764524698257,0.06870851665735245,0.0,TN
39,3,40,0.09502112865447998,0.058439917862415314,0.15549799799919128,0.0,TN
40,4,0,0.09790346026420593,0.06469756364822388,0.08414814621210098,0.0,TN
41,4,1,0.09881606698036194,0.04855750873684883,0.09266737103462219,0.0,TN
42,4,2,0.0983572006225586,0.09227084368467331,0.07821144908666611,0.0,TN
43,4,3,0.0992288589477539,0.012312529608607292,0.8607842922210693,1.0,TP
44,4,5,0.09463992714881897,0.0195350032299757,0.08964817970991135,0.0,TN
45,4,6,0.08700522780418396,0.019150082021951675,0.08709397912025452,0.0,TN
46,4,7,0.08123854547739029,0.022934218868613243,0.077729232609272,0.0,TN
47,4,8,0.07632136344909668,0.16018986701965332,0.07090212404727936,0.0,TN
48,4,38,0.09785232692956924,0.053311482071876526,0.07400587201118469,0.0,TN
49,4,40,0.09279822558164597,0.2132704108953476,0.0781431794166565,0.0,TN
50,5,0,0.09327377378940582,0.1861066222190857,0.0729600340127945,0.0,TN
51,5,1,0.0954979807138443,0.015040521509945393,0.07068862020969391,0.0,TN
52,5,2,0.09431283921003342,0.055279240012168884,0.0702454149723053,0.0,TN
53,5,3,0.09691932052373886,0.003937598317861557,0.4436665177345276,0.0,TN
54,5,4,0.09463992714881897,0.0195350032299757,0.08964817970991135,0.0,TN
55,5,6,0.08360116928815842,0.01525728777050972,0.819381058216095,1.0,TP
56,5,7,0.07765170186758041,0.010715493932366371,0.4216655492782593,0.0,TN
57,5,8,0.07259678840637207,0.09743153303861618,0.06992277503013611,0.0,TN
58,5,38,0.09468819946050644,0.03587687015533447,0.06646861135959625,0.0,TN
59,5,39,0.08205422759056091,0.04256594181060791,0.06439170241355896,0.0,TN
