edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,25,0.09667441248893738,0.1872650384902954,0.08320661634206772,0.0,TN
1,0,26,0.09416167438030243,0.041928477585315704,0.07936394214630127,0.0,TN
2,0,27,0.09255121648311615,0.11485760658979416,0.07669645547866821,0.0,TN
3,0,28,0.09647920727729797,0.04129954054951668,0.07846151292324066,0.0,TN
4,0,30,0.09545310586690903,0.0517752580344677,0.07871941477060318,0.0,TN
5,0,31,0.09613995254039764,0.11458942294120789,0.07872746884822845,0.0,TN
6,0,35,0.09729373455047607,0.21928630769252777,0.08219091594219208,0.0,TN
7,0,37,0.0847693681716919,0.09626208245754242,0.07558250427246094,0.0,TN
8,0,39,0.0915662944316864,0.07122954726219177,0.07715413719415665,0.0,TN
9,0,42,0.09335705637931824,0.12248322367668152,0.07792537659406662,0.0,TN
10,1,26,0.09140036255121231,0.01385155227035284,0.0743216946721077,0.0,TN
11,1,32,0.08316292613744736,0.0669809952378273,0.07867208123207092,0.0,TN
12,1,38,0.07763873040676117,0.07558362185955048,0.07282431423664093,0.0,TN
13,1,44,0.09797655791044235,0.1888551414012909,0.6745350360870361,1.0,TP
14,1,45,0.08808402717113495,0.07837262004613876,0.08052818477153778,0.0,TN
15,1,46,0.09609874337911606,0.04315215349197388,0.07566779851913452,0.0,TN
16,1,47,0.0949249416589737,0.07402533292770386,0.0892486423254013,0.0,TN
17,1,49,0.09567239880561829,0.08337272703647614,0.09738960862159729,0.0,TN
18,1,50,0.09642854332923889,0.13535133004188538,0.0818866640329361,0.0,TN
19,1,86,0.08449531346559525,0.08627632260322571,0.08473856747150421,0.0,TN
20,2,3,0.09504932910203934,0.15950250625610352,0.8324536085128784,1.0,TP
21,2,4,0.09723217785358429,0.07383809238672256,0.2703567445278168,0.0,TN
22,2,5,0.08996360003948212,0.011668073013424873,0.08558498322963715,0.0,TN
23,2,6,0.09393559396266937,0.014324255287647247,0.09785139560699463,0.0,TN
24,2,7,0.08448384702205658,0.0963948592543602,0.12667293846607208,0.0,TN
25,2,8,0.08023342490196228,0.02606891840696335,0.09150387346744537,0.0,TN
26,2,9,0.09368639439344406,0.032746534794569016,0.09605549275875092,0.0,TN
27,2,10,0.09309893846511841,0.01827973499894142,0.0871507078409195,0.0,TN
28,2,16,0.08567921817302704,0.09149399399757385,0.08101911842823029,0.0,TN
29,2,51,0.09288772940635681,0.03757379949092865,0.09804710745811462,0.0,TN
30,3,2,0.09504932910203934,0.15950250625610352,0.8324536085128784,1.0,TP
31,3,4,0.09348595142364502,0.45879435539245605,0.6396325826644897,0.0,TN
32,3,5,0.08439677953720093,0.0058554382994771,0.08935730904340744,0.0,TN
33,3,6,0.08734051883220673,0.042143434286117554,0.7164800763130188,0.0,FP
34,3,7,0.07800501585006714,0.2989811599254608,0.551847517490387,0.0,TN
35,3,8,0.0762246698141098,0.026324335485696793,0.25985047221183777,1.0,FN
36,3,9,0.08904403448104858,0.018028825521469116,0.0906669870018959,0.0,TN
37,3,10,0.08678258955478668,0.0103152422234416,0.07926155626773834,0.0,TN
38,3,11,0.07493768632411957,0.011013595387339592,0.09135135263204575,0.0,TN
39,3,16,0.07936279475688934,0.05430147424340248,0.123670294880867,0.0,TN
40,3,52,0.07671305537223816,0.06729567795991898,0.10027485340833664,0.0,TN
41,4,2,0.09723217785358429,0.07383809238672256,0.2703567445278168,0.0,TN
42,4,3,0.09348595142364502,0.45879435539245605,0.6396325826644897,0.0,TN
43,4,5,0.08908359706401825,0.022333059459924698,0.09260682761669159,0.0,TN
44,4,6,0.09072595834732056,0.01633727364242077,0.07974714040756226,0.0,TN
45,4,7,0.08331156522035599,0.10794499516487122,0.15525124967098236,0.0,TN
46,4,8,0.0794341191649437,0.040133778005838394,0.1147707849740982,0.0,TN
47,4,9,0.09133647382259369,0.022593751549720764,0.07994590699672699,0.0,TN
48,4,10,0.091408371925354,0.021722551435232162,0.09010176360607147,0.0,TN
49,4,11,0.08000270277261734,0.029502321034669876,0.09830738604068756,0.0,TN
50,4,51,0.09161593019962311,0.06037355959415436,0.12482698261737823,0.0,TN
51,5,2,0.08996360003948212,0.011668073013424873,0.08558498322963715,0.0,TN
52,5,3,0.08439677953720093,0.0058554382994771,0.08935730904340744,0.0,TN
53,5,4,0.08908359706401825,0.022333059459924698,0.09260682761669159,0.0,TN
54,5,6,0.08278323709964752,0.00605824775993824,0.27526360750198364,0.0,TN
55,5,7,0.07328563928604126,0.434790700674057,0.6674526929855347,1.0,TP
56,5,8,0.06981896609067917,0.004243482835590839,0.16695773601531982,0.0,TN
57,5,11,0.0690283477306366,0.007205128204077482,0.08781091123819351,0.0,TN
58,5,12,0.09007744491100311,0.010362233966588974,0.08981777727603912,0.0,TN
59,5,16,0.07198980450630188,0.13269460201263428,0.8142231106758118,1.0,TP
60,5,18,0.07589471340179443,0.005854749586433172,0.12358932197093964,0.0,TN
61,5,21,0.06780189275741577,0.004365165717899799,0.10981406271457672,0.0,TN
62,5,52,0.06977696716785431,0.013943691737949848,0.09499320387840271,0.0,TN
63,5,56,0.0675727054476738,0.015025722794234753,0.09085287153720856,0.0,TN
64,6,2,0.09393559396266937,0.014324255287647247,0.09785139560699463,0.0,TN
65,6,3,0.08734051883220673,0.042143434286117554,0.7164800763130188,0.0,FP
66,6,4,0.09072595834732056,0.01633727364242077,0.07974714040756226,0.0,TN
67,6,5,0.08278323709964752,0.00605824775993824,0.27526360750198364,0.0,TN
68,6,7,0.07638337463140488,0.4248468577861786,0.6503795385360718,1.0,TP
69,6,8,0.07321802526712418,0.00878228060901165,0.4690510630607605,0.0,TN
70,6,9,0.08574433624744415,0.01176728680729866,0.08551307022571564,0.0,TN
71,6,10,0.08382108807563782,0.009573000483214855,0.07450094819068909,0.0,TN
72,6,11,0.07138806581497192,0.01115463674068451,0.08433517813682556,0.0,TN
73,6,51,0.08371250331401825,0.014371074736118317,0.07657542824745178,0.0,TN
74,6,52,0.07438960671424866,0.022692851722240448,0.0932527557015419,0.0,TN
75,6,55,0.09257574379444122,0.01941554993391037,0.07690417766571045,0.0,TN
76,7,2,0.08448384702205658,0.0963948592543602,0.12667293846607208,0.0,TN
77,7,3,0.07800501585006714,0.2989811599254608,0.551847517490387,0.0,TN
78,7,4,0.08331156522035599,0.10794499516487122,0.15525124967098236,0.0,TN
79,7,5,0.07328563928604126,0.434790700674057,0.6674526929855347,1.0,TP
80,7,6,0.07638337463140488,0.4248468577861786,0.6503795385360718,1.0,TP
81,7,8,0.06731878966093063,0.3520592153072357,0.5992444753646851,0.0,TN
82,7,9,0.07603266835212708,0.06991203129291534,0.12586408853530884,0.0,TN
83,7,10,0.07665960490703583,0.06177103519439697,0.12804758548736572,0.0,TN
84,7,11,0.06515635550022125,0.01917959377169609,0.13522884249687195,0.0,TN
85,7,16,0.06980540603399277,0.07149748504161835,0.18576443195343018,0.0,TN
86,7,21,0.06363269686698914,0.02683096006512642,0.11995726823806763,0.0,TN
87,7,51,0.07711385190486908,0.07778917998075485,0.153963103890419,0.0,TN
88,7,52,0.06521487236022949,0.07317586243152618,0.13838917016983032,0.0,TN
89,7,55,0.08350534737110138,0.2668074071407318,0.14071714878082275,0.0,TN
