edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.09519338607788086,0.030636191368103027,0.08532705157995224,0.0,TN
1,0,2,0.09699687361717224,0.058687642216682434,0.08191747218370438,0.0,TN
2,0,3,0.09827440977096558,0.08098075538873672,0.10930420458316803,0.0,TN
3,0,7,0.08080658316612244,0.13220572471618652,0.09445273876190186,0.0,TN
4,0,8,0.08977755904197693,0.04774819314479828,0.08599692583084106,0.0,TN
5,0,9,0.0915713682770729,0.09067162871360779,0.08929888904094696,0.0,TN
6,0,10,0.09456285089254379,0.04534756764769554,0.09245188534259796,0.0,TN
7,0,11,0.07974773645401001,0.0655880868434906,0.09670929610729218,0.0,TN
8,0,14,0.09357503056526184,0.09382994472980499,0.08973819017410278,0.0,TN
9,0,15,0.08490543067455292,0.06819915771484375,0.09285566210746765,0.0,TN
10,1,0,0.09519338607788086,0.030636191368103027,0.08532705157995224,0.0,TN
11,1,2,0.0934499055147171,0.6455546617507935,0.7374640703201294,1.0,TP
12,1,3,0.0953066349029541,0.04823451116681099,0.08166468143463135,0.0,TN
13,1,7,0.07766538858413696,0.03789287805557251,0.15071935951709747,0.0,TN
14,1,8,0.08681085705757141,0.021323611959815025,0.24805369973182678,0.0,TN
15,1,9,0.08931799232959747,0.07137029618024826,0.529492974281311,1.0,FN
16,1,10,0.0907105803489685,0.026235166937112808,0.08636882901191711,0.0,TN
17,1,11,0.07735651731491089,0.011354709044098854,0.1121567040681839,0.0,TN
18,1,12,0.09524920582771301,0.016526740044355392,0.09392073005437851,0.0,TN
19,1,14,0.09085549414157867,0.06338968127965927,0.10573139041662216,0.0,TN
20,1,15,0.08225801587104797,0.040156442672014236,0.08730879426002502,0.0,TN
21,2,0,0.09699687361717224,0.058687642216682434,0.08191747218370438,0.0,TN
22,2,1,0.0934499055147171,0.6455546617507935,0.7374640703201294,1.0,TP
23,2,3,0.09613285213708878,0.23763087391853333,0.08879002183675766,0.0,TN
24,2,7,0.07821580767631531,0.11121293902397156,0.148369699716568,0.0,TN
25,2,8,0.08848127722740173,0.04607124999165535,0.1082349419593811,0.0,TN
26,2,9,0.09031200408935547,0.05297066271305084,0.26982301473617554,0.0,TN
27,2,10,0.0924188420176506,0.04357384890317917,0.1817096471786499,0.0,TN
28,2,11,0.07771823555231094,0.035173505544662476,0.17868152260780334,0.0,TN
29,2,12,0.0974457710981369,0.040713224560022354,0.20990881323814392,0.0,TN
30,2,14,0.09188243001699448,0.17890551686286926,0.1050671711564064,0.0,TN
31,2,15,0.08314408361911774,0.11417709290981293,0.12122230976819992,0.0,TN
32,3,0,0.09827440977096558,0.08098075538873672,0.10930420458316803,0.0,TN
33,3,1,0.0953066349029541,0.04823451116681099,0.08166468143463135,0.0,TN
34,3,2,0.09613285213708878,0.23763087391853333,0.08879002183675766,0.0,TN
35,3,7,0.08191506564617157,0.06523455679416656,0.0810864195227623,0.0,TN
36,3,8,0.08992128074169159,0.06992153823375702,0.09559022635221481,0.0,TN
37,3,9,0.0924651026725769,0.09867414087057114,0.07946909964084625,0.0,TN
38,3,11,0.08066275715827942,0.046478912234306335,0.08257736265659332,0.0,TN
39,3,14,0.09570518136024475,0.03199062496423721,0.26205089688301086,0.0,TN
40,3,15,0.08759784698486328,0.023753605782985687,0.13803568482398987,0.0,TN
41,3,16,0.0997098833322525,0.044231779873371124,0.1720970869064331,0.0,TN
42,4,5,0.10141317546367645,0.2878040671348572,0.6873599290847778,0.0,TN
43,4,6,0.10172207653522491,0.11103756725788116,0.6997612714767456,0.0,TN
44,4,17,0.09934061765670776,0.06884373724460602,0.09112245589494705,0.0,TN
45,4,18,0.09998039901256561,0.028285980224609375,0.09150098264217377,0.0,TN
46,4,19,0.08842335641384125,0.05956067889928818,0.0929320752620697,0.0,TN
47,4,20,0.08555155992507935,0.04909374937415123,0.09747456014156342,0.0,TN
48,4,21,0.09146347641944885,0.03006676584482193,0.09052562713623047,0.0,TN
49,4,22,0.08259198069572449,0.04727710038423538,0.07953814417123795,0.0,TN
50,4,30,0.08191885054111481,0.07814469933509827,0.08709649741649628,0.0,TN
51,4,31,0.08480332046747208,0.16606272757053375,0.08820296823978424,0.0,TN
52,5,4,0.10141317546367645,0.2878040671348572,0.6873599290847778,0.0,TN
53,5,6,0.10086329281330109,0.4344397187232971,0.7142559289932251,0.0,FP
54,5,17,0.10051439702510834,0.0389094278216362,0.08530601859092712,0.0,TN
55,5,18,0.09971978515386581,0.027878452092409134,0.06663155555725098,0.0,TN
56,5,19,0.08920688927173615,0.03616555780172348,0.07611741125583649,0.0,TN
57,5,20,0.08587998151779175,0.03675690293312073,0.06915425509214401,0.0,TN
58,5,21,0.09120646119117737,0.03060845285654068,0.0671253502368927,0.0,TN
59,5,22,0.08286995440721512,0.034539446234703064,0.0910208597779274,0.0,TN
60,5,30,0.0814196988940239,0.08814352750778198,0.07773026823997498,0.0,TN
61,5,31,0.08498666435480118,0.12190330028533936,0.07908037304878235,0.0,TN
62,6,4,0.10172207653522491,0.11103756725788116,0.6997612714767456,0.0,TN
63,6,5,0.10086329281330109,0.4344397187232971,0.7142559289932251,0.0,FP
64,6,17,0.10141148418188095,0.0941266119480133,0.4137926399707794,0.0,TN
65,6,18,0.1009465903043747,0.21890714764595032,0.5990664958953857,0.0,TN
66,6,19,0.08989572525024414,0.03093538247048855,0.08491675555706024,0.0,TN
67,6,20,0.08606849610805511,0.04490493983030319,0.15435729920864105,0.0,TN
68,6,21,0.0919051319360733,0.03213845565915108,0.11024539172649384,0.0,TN
69,6,22,0.0836019515991211,0.030527301132678986,0.10431992262601852,0.0,TN
70,6,30,0.08220690488815308,0.0819268450140953,0.08074463903903961,0.0,TN
71,6,31,0.0852537751197815,0.1280471533536911,0.08292002975940704,0.0,TN
72,7,0,0.08080658316612244,0.13220572471618652,0.09445273876190186,0.0,TN
73,7,1,0.07766538858413696,0.03789287805557251,0.15071935951709747,0.0,TN
74,7,2,0.07821580767631531,0.11121293902397156,0.148369699716568,0.0,TN
75,7,3,0.08191506564617157,0.06523455679416656,0.0810864195227623,0.0,TN
76,7,8,0.07366416603326797,0.2126743048429489,0.7306575179100037,0.0,FP
77,7,9,0.07484279572963715,0.07151611149311066,0.512403130531311,0.0,TN
78,7,10,0.07699881494045258,0.03590485826134682,0.0754036232829094,0.0,TN
79,7,11,0.0637718066573143,0.04065944254398346,0.4934012293815613,0.0,TN
80,7,12,0.08166112005710602,0.026178913190960884,0.09029655903577805,0.0,TN
81,7,13,0.07784219086170197,0.06464216858148575,0.09847783297300339,0.0,TN
82,7,14,0.07792380452156067,0.04724865406751633,0.4399428963661194,1.0,FN
83,7,15,0.06985391676425934,0.08871997892856598,0.5551693439483643,1.0,FN
84,7,16,0.08153818547725677,0.12578177452087402,0.07728525996208191,0.0,TN
85,7,23,0.05681532248854637,0.07427512109279633,0.5413482189178467,0.0,TN
86,7,24,0.0638023391366005,0.07214698195457458,0.08613154292106628,0.0,TN
87,7,26,0.07246176898479462,0.13710711896419525,0.0986676886677742,0.0,TN
88,8,0,0.08977755904197693,0.04774819314479828,0.08599692583084106,0.0,TN
89,8,1,0.08681085705757141,0.021323611959815025,0.24805369973182678,0.0,TN
90,8,2,0.08848127722740173,0.04607124999165535,0.1082349419593811,0.0,TN
91,8,3,0.08992128074169159,0.06992153823375702,0.09559022635221481,0.0,TN
92,8,7,0.07366416603326797,0.2126743048429489,0.7306575179100037,0.0,FP
