repeat,fold,best_epoch,auc,f1,pr_auc,pred_mean_train,pred_std_train,pred_mean_test,pred_std_test,node_accuracy,node_f1_background,node_f1_epithelial,node_f1_hyphal,node_support_background,node_support_epithelial,node_support_hyphal,threshold
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,1,76,0.9169461727142334,0.647773265838623,0.593362033367157,0.2975769340991974,0.2652323842048645,0.30695462226867676,0.24710187315940857,0.6666666865348816,0.23076923191547394,,0.800000011920929,10.0,,131.0,0.6454
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,2,89,0.897361695766449,0.5318351984024048,0.48812180757522583,0.29411667585372925,0.2711477279663086,0.302749365568161,0.2750345766544342,0.7324841022491455,0.0476190485060215,,0.8444444537162781,4.0,,153.0,0.7263
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,3,93,0.9237741827964783,0.4952380955219269,0.47483742237091064,0.28886768221855164,0.2565237283706665,0.3152661621570587,0.2751038372516632,0.6769230961799622,0.6000000238418579,0.6341463327407837,0.7755101919174194,21.0,21.0,23.0,0.7064
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,4,193,0.9518633484840393,0.6027397513389587,0.437629759311676,0.2757136821746826,0.2602367699146271,0.21913672983646393,0.2033853530883789,0.6610169410705566,0.6382978558540344,0.8695651888847351,0.3199999928474426,21.0,24.0,14.0,0.495
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,5,51,0.9059692025184631,0.5502183437347412,0.4560970664024353,0.3024406135082245,0.24848590791225433,0.2795860767364502,0.24655425548553467,0.5985915660858154,0.20338982343673706,0.52173912525177,0.748603343963623,8.0,31.0,103.0,0.6588
nodetype_cv_k10_minFrac0_1_visual_dropoutp0_5_figure,6,63,0.8922179341316223,0.5113924145698547,0.45537200570106506,0.3043448030948639,0.26446279883384705,0.30126506090164185,0.2800188958644867,0.5458937287330627,0.2772277295589447,0.30188679695129395,0.699999988079071,20.0,25.0,162.0,0.667
