repeat,fold,best_epoch,auc,f1,pr_auc,pred_mean_train,pred_std_train,pred_mean_test,pred_std_test,node_accuracy,node_f1_background,node_f1_epithelial,node_f1_hyphal,node_support_background,node_support_epithelial,node_support_hyphal,threshold
merge_cv_k10_minFrac0_1_dropout0_5,1,93,0.9168835878372192,0.6363636255264282,0.6459189653396606,0.29059740900993347,0.2680256962776184,0.28612613677978516,0.24304597079753876,,,,,,,,0.6467
merge_cv_k10_minFrac0_1_dropout0_5,2,149,0.8881846070289612,0.5461847186088562,0.4936670660972595,0.26672810316085815,0.2617781460285187,0.30799609422683716,0.27055516839027405,,,,,,,,0.7383
merge_cv_k10_minFrac0_1_dropout0_5,3,60,0.9202347993850708,0.5277777910232544,0.47629407048225403,0.3045353889465332,0.25686198472976685,0.30459922552108765,0.2732543349266052,,,,,,,,0.7976
merge_cv_k10_minFrac0_1_dropout0_5,4,151,0.9497929811477661,0.5797101259231567,0.4684872627258301,0.28941237926483154,0.26447054743766785,0.22139711678028107,0.22492128610610962,,,,,,,,0.6445
merge_cv_k10_minFrac0_1_dropout0_5,5,50,0.9044982194900513,0.5469387769699097,0.5024718642234802,0.30982765555381775,0.25758999586105347,0.3193029761314392,0.27291449904441833,,,,,,,,0.7245
merge_cv_k10_minFrac0_1_dropout0_5,6,80,0.8933641910552979,0.508083164691925,0.4605090916156769,0.2958512604236603,0.2606307566165924,0.3091883957386017,0.2751300036907196,,,,,,,,0.5667
