edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.10441562533378601,0.04266134649515152,0.9096486568450928,0.0,FP
1,0,2,0.08278322219848633,0.03224204480648041,0.09140115231275558,0.0,TN
2,0,3,0.09933299571275711,0.04505520686507225,0.1020737886428833,0.0,TN
3,0,4,0.09746453166007996,0.1470424383878708,0.12572208046913147,0.0,TN
4,0,5,0.09487374126911163,0.033648744225502014,0.09271082282066345,0.0,TN
5,0,6,0.09328555315732956,0.013622970320284367,0.088434599339962,0.0,TN
6,0,7,0.08713459968566895,0.08113694190979004,0.09386716783046722,0.0,TN
7,0,14,0.0837586522102356,0.055798791348934174,0.10844238102436066,0.0,TN
8,0,22,0.09601844847202301,0.090244360268116,0.13159093260765076,0.0,TN
9,0,26,0.08657754957675934,0.04556281119585037,0.1056513786315918,0.0,TN
10,1,0,0.10441562533378601,0.04266134649515152,0.9096486568450928,0.0,FP
11,1,2,0.08351603150367737,0.056115396320819855,0.09217773377895355,0.0,TN
12,1,3,0.09915609657764435,0.03197968006134033,0.09488248080015182,0.0,TN
13,1,4,0.09709850698709488,0.07557316869497299,0.10042102634906769,0.0,TN
14,1,5,0.09523406624794006,0.04338674247264862,0.10424324870109558,0.0,TN
15,1,6,0.09408987313508987,0.021999670192599297,0.10341323912143707,0.0,TN
16,1,7,0.08756687492132187,0.10943435877561569,0.1107451468706131,0.0,TN
17,1,22,0.09584522992372513,0.07639039307832718,0.12470634281635284,0.0,TN
18,1,23,0.08391594886779785,0.1395869255065918,0.1240699365735054,0.0,TN
19,1,26,0.08644351363182068,0.03042948991060257,0.10135158896446228,0.0,TN
20,2,0,0.08278322219848633,0.03224204480648041,0.09140115231275558,0.0,TN
21,2,1,0.08351603150367737,0.056115396320819855,0.09217773377895355,0.0,TN
22,2,3,0.07544804364442825,0.1200069859623909,0.07289593666791916,0.0,TN
23,2,4,0.07412157952785492,0.155741348862648,0.0895249992609024,0.0,TN
24,2,5,0.07225669175386429,0.05244245380163193,0.10266710817813873,0.0,TN
25,2,6,0.07165949046611786,0.01813037507236004,0.08455905318260193,0.0,TN
26,2,7,0.06669258326292038,0.10558946430683136,0.11159393191337585,0.0,TN
27,2,14,0.06312908232212067,0.04109642282128334,0.07750900089740753,0.0,TN
28,2,16,0.06773058325052261,0.042326077818870544,0.0773964673280716,0.0,TN
29,2,17,0.0691632479429245,0.048767730593681335,0.08948971331119537,0.0,TN
30,2,22,0.07378658652305603,0.14327386021614075,0.0943041741847992,0.0,TN
31,2,26,0.06502403318881989,0.07640554755926132,0.0889817476272583,0.0,TN
32,2,27,0.07232268154621124,0.06478843092918396,0.09998342394828796,0.0,TN
33,3,0,0.09933299571275711,0.04505520686507225,0.1020737886428833,0.0,TN
34,3,1,0.09915609657764435,0.03197968006134033,0.09488248080015182,0.0,TN
35,3,2,0.07544804364442825,0.1200069859623909,0.07289593666791916,0.0,TN
36,3,4,0.08689077943563461,0.3176082968711853,0.7210360169410706,1.0,TP
37,3,5,0.08637532591819763,0.044035643339157104,0.07496356964111328,0.0,TN
38,3,6,0.08230462670326233,0.34921345114707947,0.6476749181747437,1.0,TP
39,3,7,0.07850412279367447,0.37614959478378296,0.6787124872207642,1.0,TP
40,3,12,0.06824739277362823,0.06252794712781906,0.08014436066150665,0.0,TN
41,3,14,0.07386413216590881,0.03489679470658302,0.09202808886766434,0.0,TN
42,3,16,0.07846304029226303,0.03559434413909912,0.09452526271343231,0.0,TN
43,3,17,0.08036917448043823,0.0295244250446558,0.09566737711429596,0.0,TN
44,3,30,0.06411183625459671,0.036103755235672,0.0906534418463707,0.0,TN
45,4,0,0.09746453166007996,0.1470424383878708,0.12572208046913147,0.0,TN
46,4,1,0.09709850698709488,0.07557316869497299,0.10042102634906769,0.0,TN
47,4,2,0.07412157952785492,0.155741348862648,0.0895249992609024,0.0,TN
48,4,3,0.08689077943563461,0.3176082968711853,0.7210360169410706,1.0,TP
49,4,5,0.08569248020648956,0.06583519279956818,0.05300062894821167,0.0,TN
50,4,6,0.08086997270584106,0.21363264322280884,0.6925399303436279,0.0,FP
51,4,7,0.07711811363697052,0.27518630027770996,0.6685089468955994,0.0,FP
52,4,12,0.06803402304649353,0.10058420896530151,0.09211503714323044,0.0,TN
53,4,14,0.07437463104724884,0.04734062775969505,0.08797135949134827,0.0,TN
54,4,16,0.07884329557418823,0.05400871858000755,0.10693736374378204,0.0,TN
55,4,17,0.07907253503799438,0.054196495562791824,0.08834569156169891,0.0,TN
56,4,30,0.06282763183116913,0.09053371846675873,0.08349186182022095,0.0,TN
