edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.0964176207780838,0.03251844644546509,0.7697291374206543,1.0,TP
1,0,2,0.09522205591201782,0.008480995893478394,0.09499767422676086,0.0,TN
2,0,3,0.08349037170410156,0.015162000432610512,0.09591995179653168,0.0,TN
3,0,40,0.0850834995508194,0.0023185652680695057,0.18874874711036682,0.0,TN
4,0,41,0.08178816735744476,0.15161603689193726,0.09106635302305222,0.0,TN
5,0,42,0.07840827107429504,0.0878104642033577,0.09196425974369049,0.0,TN
6,0,43,0.07685752213001251,0.10036954283714294,0.09213133156299591,0.0,TN
7,0,44,0.0781489908695221,0.10030734539031982,0.09573426842689514,0.0,TN
8,0,45,0.0824093222618103,0.0034388303756713867,0.13135391473770142,0.0,TN
9,0,47,0.08020266890525818,0.0033079807180911303,0.12287876754999161,0.0,TN
10,1,0,0.0964176207780838,0.03251844644546509,0.7697291374206543,1.0,TP
11,1,2,0.09081722050905228,0.01314026489853859,0.10152190178632736,0.0,TN
12,1,3,0.07897596061229706,0.0199398472905159,0.11986324191093445,0.0,TN
13,1,40,0.08016856014728546,0.008260872215032578,0.5599462985992432,0.0,TN
14,1,41,0.07718194276094437,0.16260088980197906,0.0975242555141449,0.0,TN
15,1,42,0.07377533614635468,0.09703785926103592,0.10557371377944946,0.0,TN
16,1,43,0.0722283124923706,0.11033523827791214,0.10150612890720367,0.0,TN
17,1,44,0.07352109253406525,0.09647583216428757,0.10205932706594467,0.0,TN
18,1,45,0.07775388658046722,0.009436962194740772,0.33961209654808044,0.0,TN
19,1,46,0.07915565371513367,0.031637415289878845,0.1871701180934906,0.0,TN
20,1,47,0.07522042095661163,0.012759584933519363,0.7607943415641785,1.0,TP
21,2,0,0.09522205591201782,0.008480995893478394,0.09499767422676086,0.0,TN
22,2,1,0.09081722050905228,0.01314026489853859,0.10152190178632736,0.0,TN
23,2,3,0.07825309038162231,0.034518446773290634,0.8154689073562622,1.0,TP
24,2,40,0.08029985427856445,0.004365619271993637,0.10997557640075684,0.0,TN
25,2,41,0.07696804404258728,0.1402195543050766,0.10041898488998413,0.0,TN
26,2,42,0.07362338155508041,0.08420318365097046,0.10089734196662903,0.0,TN
27,2,43,0.07208802551031113,0.09743732213973999,0.10041579604148865,0.0,TN
28,2,44,0.0733451396226883,0.14581121504306793,0.17052987217903137,0.0,TN
29,2,46,0.0789610967040062,0.029847582802176476,0.13003382086753845,0.0,TN
30,2,47,0.0748504027724266,0.003756364807486534,0.1115107536315918,0.0,TN
31,2,53,0.0946236252784729,0.009095555171370506,0.08036941289901733,0.0,TN
32,3,0,0.08349037170410156,0.015162000432610512,0.09591995179653168,0.0,TN
33,3,1,0.07897596061229706,0.0199398472905159,0.11986324191093445,0.0,TN
34,3,2,0.07825309038162231,0.034518446773290634,0.8154689073562622,1.0,TP
35,3,40,0.0685809999704361,0.008693473413586617,0.1173238754272461,0.0,TN
36,3,41,0.06455209851264954,0.23324373364448547,0.7409746646881104,1.0,TP
37,3,42,0.061571154743433,0.07990419864654541,0.09792123734951019,0.0,TN
38,3,43,0.060050807893276215,0.08240699768066406,0.09544025361537933,0.0,TN
39,3,44,0.06129203736782074,0.10971085727214813,0.3442230224609375,0.0,TN
40,3,45,0.06587834656238556,0.008582533337175846,0.10406066477298737,0.0,TN
41,3,46,0.06686405837535858,0.034671150147914886,0.26147305965423584,0.0,TN
42,3,47,0.06292443722486496,0.007321399170905352,0.1690741777420044,0.0,TN
43,3,49,0.061380233615636826,0.02082669734954834,0.1529141068458557,0.0,TN
44,3,53,0.08300606161355972,0.012834773398935795,0.07832442969083786,0.0,TN
45,3,54,0.08334456384181976,0.019725462421774864,0.09794934093952179,0.0,TN
46,3,56,0.08294492959976196,0.0074480860494077206,0.07794975489377975,0.0,TN
47,4,5,0.10017435997724533,0.1096680760383606,0.6501608490943909,1.0,TP
48,4,6,0.0957653671503067,0.005131617188453674,0.4044424295425415,0.0,TN
49,4,7,0.09513868391513824,0.24046871066093445,0.08301018178462982,0.0,TN
50,4,8,0.1005128026008606,0.068321593105793,0.08869195729494095,0.0,TN
51,4,9,0.09225425124168396,0.05710485950112343,0.08374418318271637,0.0,TN
52,4,10,0.09573720395565033,0.0034141014330089092,0.8247168660163879,1.0,TP
53,4,11,0.09236250817775726,0.007826682180166245,0.0830015242099762,0.0,TN
54,4,12,0.09217935800552368,0.00422314740717411,0.07441826909780502,0.0,TN
55,4,13,0.09213370829820633,0.004089032299816608,0.07487019896507263,0.0,TN
56,4,17,0.07552475482225418,3.847831976599991e-05,0.08029443025588989,0.0,TN
57,5,4,0.10017435997724533,0.1096680760383606,0.6501608490943909,1.0,TP
58,5,6,0.09501178562641144,0.008801358751952648,0.6871994137763977,0.0,FP
59,5,7,0.09480374306440353,0.29330793023109436,0.09653140604496002,0.0,TN
60,5,8,0.10015204548835754,0.08911459147930145,0.11005857586860657,0.0,TN
61,5,9,0.0919804573059082,0.09014154225587845,0.09828323125839233,0.0,TN
62,5,10,0.09613128006458282,0.0347658209502697,0.0993046909570694,0.0,TN
63,5,11,0.09244506806135178,0.017640594393014908,0.08125950396060944,0.0,TN
64,5,17,0.07534123957157135,0.0005852400790899992,0.08067286014556885,0.0,TN
65,5,58,0.09212693572044373,0.016247225925326347,0.08603665232658386,0.0,TN
66,5,60,0.09624436497688293,6.628753180848435e-05,0.07510864734649658,0.0,TN
67,6,4,0.0957653671503067,0.005131617188453674,0.4044424295425415,0.0,TN
68,6,5,0.09501178562641144,0.008801358751952648,0.6871994137763977,0.0,FP
69,6,7,0.08964639902114868,0.011461801826953888,0.7720068097114563,1.0,TP
70,6,8,0.09471134841442108,0.00270224642008543,0.7479197978973389,0.0,FP
71,6,9,0.08646198362112045,0.0031684578862041235,0.20956119894981384,0.0,TN
72,6,10,0.09112778306007385,0.0012993408599868417,0.08051468431949615,0.0,TN
73,6,58,0.08671459555625916,0.0005625514313578606,0.11627927422523499,0.0,TN
74,6,59,0.09616512060165405,0.4818846881389618,0.09398853778839111,0.0,TN
75,6,60,0.09132908284664154,5.852582944498863e-06,0.08462047576904297,0.0,TN
76,6,64,0.08381253480911255,0.0010251174680888653,0.10886253416538239,0.0,TN
77,6,68,0.08148755133152008,7.545042899437249e-05,0.10837255418300629,0.0,TN
78,7,4,0.09513868391513824,0.24046871066093445,0.08301018178462982,0.0,TN
79,7,5,0.09480374306440353,0.29330793023109436,0.09653140604496002,0.0,TN
80,7,6,0.08964639902114868,0.011461801826953888,0.7720068097114563,1.0,TP
81,7,8,0.09399043023586273,0.010728256776928902,0.7969378232955933,1.0,TP
82,7,9,0.08608054369688034,0.005631579086184502,0.11389021575450897,0.0,TN
83,7,17,0.07008610665798187,0.00352130807004869,0.08752918988466263,0.0,TN
84,7,58,0.08625153452157974,0.0043482230976223946,0.09561105072498322,0.0,TN
85,7,59,0.09581159055233002,0.5993495583534241,0.09435810148715973,0.0,TN
86,7,60,0.09063681960105896,0.0005932634230703115,0.09129242599010468,0.0,TN
87,7,64,0.08331067860126495,0.006622708402574062,0.09915056824684143,0.0,TN
88,7,68,0.08118487894535065,0.005927239544689655,0.11459632962942123,0.0,TN
89,8,4,0.1005128026008606,0.068321593105793,0.08869195729494095,0.0,TN
90,8,5,0.10015204548835754,0.08911459147930145,0.11005857586860657,0.0,TN
91,8,6,0.09471134841442108,0.00270224642008543,0.7479197978973389,0.0,FP
92,8,7,0.09399043023586273,0.010728256776928902,0.7969378232955933,1.0,TP
93,8,9,0.09092231094837189,0.006792095489799976,0.8674407005310059,1.0,TP
