edge_idx,src,tgt,a1,a2,prob,true_label,edge_class
0,0,1,0.09862510859966278,0.06909741461277008,0.11910068243741989,0.0,TN
1,0,2,0.09534856677055359,0.14419063925743103,0.22850486636161804,0.0,TN
2,0,3,0.0892205685377121,0.12604308128356934,0.519860029220581,0.0,TN
3,0,6,0.0957089513540268,0.3030470609664917,0.1600099802017212,0.0,TN
4,0,7,0.09951736032962799,0.11821703612804413,0.16496244072914124,0.0,TN
5,0,8,0.08532226085662842,0.09165869653224945,0.6865030527114868,0.0,FP
6,0,9,0.09604702889919281,0.27936333417892456,0.17580115795135498,0.0,TN
7,0,10,0.07914557307958603,0.1382751762866974,0.1538412868976593,0.0,TN
8,0,11,0.08135411143302917,0.11089971661567688,0.1784997284412384,0.0,TN
9,0,14,0.07839637994766235,0.08128528296947479,0.11421741545200348,0.0,TN
10,1,0,0.09862510859966278,0.06909741461277008,0.11910068243741989,0.0,TN
11,1,2,0.09825927019119263,0.014040712267160416,0.7975622415542603,0.0,FP
12,1,3,0.09032660722732544,0.0484248585999012,0.6899936199188232,0.0,FP
13,1,4,0.09699922055006027,0.08805371075868607,0.27602851390838623,0.0,TN
14,1,5,0.10184791684150696,0.09997323900461197,0.816125750541687,1.0,TP
15,1,8,0.08594105392694473,0.08991285413503647,0.13173618912696838,0.0,TN
16,1,9,0.09699789434671402,0.03378278389573097,0.12656469643115997,0.0,TN
17,1,10,0.08092407137155533,0.06227164715528488,0.16824494302272797,0.0,TN
18,1,11,0.08335856348276138,0.0823243036866188,0.11308033764362335,0.0,TN
19,1,13,0.08616144955158234,0.050373926758766174,0.1570473462343216,0.0,TN
20,2,0,0.09534856677055359,0.14419063925743103,0.22850486636161804,0.0,TN
21,2,1,0.09825927019119263,0.014040712267160416,0.7975622415542603,0.0,FP
22,2,3,0.08766137063503265,0.026691528037190437,0.799314558506012,0.0,FP
23,2,4,0.09275831282138824,0.11292760819196701,0.16217780113220215,0.0,TN
24,2,5,0.09986346960067749,0.0372881218791008,0.22516998648643494,0.0,TN
25,2,6,0.09504623711109161,0.033925317227840424,0.11137343943119049,0.0,TN
26,2,7,0.09767882525920868,0.040370456874370575,0.08390882611274719,0.0,TN
27,2,8,0.08196470886468887,0.08941425383090973,0.10063567757606506,0.0,TN
28,2,9,0.09257762134075165,0.0254063680768013,0.13079053163528442,0.0,TN
29,2,10,0.07724253833293915,0.07359608262777328,0.12255352735519409,0.0,TN
30,2,11,0.07887642830610275,0.0723290964961052,0.10135632753372192,0.0,TN
31,3,0,0.0892205685377121,0.12604308128356934,0.519860029220581,0.0,TN
32,3,1,0.09032660722732544,0.0484248585999012,0.6899936199188232,0.0,FP
33,3,2,0.08766137063503265,0.026691528037190437,0.799314558506012,0.0,FP
34,3,4,0.08661484718322754,0.149167001247406,0.1536998152732849,0.0,TN
35,3,5,0.09135270118713379,0.09216691553592682,0.18830186128616333,0.0,TN
36,3,6,0.08712781965732574,0.057940058410167694,0.14080753922462463,0.0,TN
37,3,7,0.0894511267542839,0.12404569983482361,0.10727915167808533,0.0,TN
38,3,8,0.07586676627397537,0.05769004672765732,0.7498222589492798,0.0,FP
39,3,9,0.08622866868972778,0.03301401063799858,0.2886490225791931,0.0,TN
40,3,10,0.07127167284488678,0.05545756220817566,0.704641580581665,0.0,FP
41,3,11,0.0728377103805542,0.09675657004117966,0.13812491297721863,0.0,TN
42,3,13,0.07709836959838867,0.0309906043112278,0.11078212410211563,0.0,TN
43,4,1,0.09699922055006027,0.08805371075868607,0.27602851390838623,0.0,TN
44,4,2,0.09275831282138824,0.11292760819196701,0.16217780113220215,0.0,TN
45,4,3,0.08661484718322754,0.149167001247406,0.1536998152732849,0.0,TN
46,4,5,0.09857737272977829,0.09624460339546204,0.7192335724830627,0.0,FP
47,4,8,0.081674724817276,0.1080172210931778,0.113163061439991,0.0,TN
48,4,10,0.07595536857843399,0.1543598175048828,0.10678425431251526,0.0,TN
